personId,name,birthYear,deathYear
24683,Jacques Weber,1949,
209458,Daisy Haggard,1978,
1333461,Kheiron,1982,
74614,Gary Anthony Sturgis,1966,
22885,Roberto Blanco,1937,
15887,Julia Ormond,1965,
11843,John Stride,1936,
24608,Flavio Bucci,1947,
51651,Joachim Paul Assböck,1965,
15034,Jeremy Howard,1981,
133968,Ron Melendez,1972,
114597,Julie Anne Robinson,,
130936,Yani Gellman,1985,
27659,Tim Woodward,1953,
11999,Hartley Power,1894,1966
48417,Roger Lumont,1934,
20259,Jana Pallaske,1979,
97352,Laurie Bird,1953,1979
5460,Adriana Caselotti,1916,1997
1272,Richard Bradford,1937,
27436,Costa-Gavras,1933,
31549,Phil LaMarr,1967,
158739,JoAnn Willette,1963,
31033,Oxide Pang Chun,,
34509,Iris Adrian,1912,1994
6679,Richard Beymer,1938,
82314,Karina Testa,1981,
11649,Cameron Crowe,1957,
29900,Jay Adams,1961,
1281,Freddie Highmore,1992,
32394,Anne Meara,1929,
87007,Amy Wright,1950,
969561,Thomas Law,1992,
11861,Dalip Tahil,1952,
28864,Landry Allbright,1989,
51315,Joanna Pettet,1942,
128674,Ennio Girolami,1935,
123725,Abigail Spencer,1981,
178411,Douglas Lambert,1936,1986
771,Don Simpson,1943,1996
2157,Robin Williams,1951,2014
27461,Natalia Verbeke,1975,
19976,Robert Joy,1951,
10597,John Junkin,1930,2006
4790,Martin Ferrero,1947,
59956,Estelle Getty,1923,2008
87473,Clint Ritchie,1938,2009
1053420,Josh Boone,,
403760,Alma Lawton,1896,1982
3810,Javier Bardem,1969,
7453,Takashi Shimura,1905,1982
41279,Gregory Walcott,1928,
70134,Daisuke Ryû,1957,
1077537,Franck Gastambide,,
142272,Henry Joost,,
140,Lucy Liu,1968,
27578,Ellen Page,1987,
118369,Ernesto Díaz Espinoza,1978,
4075,Eve McVeagh,1919,1997
2282,Ben Kingsley,1943,
55851,Johanna ter Steege,1961,
74569,Joby Harold,,
1299351,Lee Min-Ki,1985,
49903,Tim Hill,,
17498,Niels Arestrup,1949,
206759,Ralph Nader,1934,
35769,Christopher Masterson,1980,
14101,John Larroquette,1947,
41878,Pascal Légitimus,1959,
18284,Loretta Devine,1949,
66856,Guillaume Ivernel,,
224878,Ramona Marquez,2001,
54292,Julie Ferrier,1971,
55541,Eddie Cibrian,1973,
15657,Vincent McEveety,1929,
70474,Joachim Cooder,1978,
224116,Olga Ostroumova,1947,
5887,Catalina Sandino Moreno,1981,
25643,Anthony Nicholls,1902,1977
23984,Bernard Farcy,1949,
14333,Grand L. Bush,1955,
4521,Burt Young,1940,
57604,Joel Gallen,,
112184,Danielle Winits,1973,
14067,Carl Reindel,1935,2009
1219596,Whitney Dylan,1976,
67381,Zachary Mabry,1990,
234925,Shefali Chowdhury,1988,
20752,Alex Rocco,1936,
77188,Oh Dal-Su,1968,
8177,Michael Ealy,1973,
33134,Tomokazu Miura,1952,
17306,Zachary Quinto,1977,
143574,Paul Collins,1937,
53185,Texas Battle,1976,
171522,Anthony Ruivivar,1970,
33094,Gary Sherman,,
33663,Donald Trump,1946,
138,Quentin Tarantino,1963,
3901,Richard Brake,1964,
84409,Conor Carroll,1998,
147705,Huo Siyan,1981,
4099,Johnny Seven,1926,2010
20374,Teresa Palmer,1986,
19415,Jayne Meadows,1920,
5214,Ludwig Blochberger,1982,
22384,John Amos,1939,
34610,Frank Sully,1908,1975
131642,Joshua Malina,1966,
53216,Dwayne Carey-Hill,,
29313,Dean Jagger,1903,1991
52194,Tony Randel,1956,
68994,Ron Fricke,,
17696,Kathryn Hahn,1974,
186319,Clea Lewis,1965,
29717,Dorothy Provine,1937,2010
47990,Elvis Costello,1954,
59695,Denny Dillon,1951,
6463,Dub Taylor,1907,1994
19138,Bill Bixby,1934,1993
40173,Robert Morse,1931,
939422,Mark Elderkin,1981,
77767,Rachael Carpani,1980,
59174,America Ferrera,1984,
23533,Zach Mills,1995,
44266,Alejo Sauras,1979,
16074,Michael Ansara,1922,2013
10345,Soon-Tek Oh,1943,
108637,Nigel Stock,1919,1986
14102,George Coe,1929,
1107800,CJ Adams,2000,
56910,Susie Essman,1955,
2746,Elia Kazan,1909,2003
33054,Keith Gordon,1961,
150204,Mina Badie,1970,
647347,Diogo Morgado,1980,
18082,Timothy Olyphant,1968,
79196,Lena Endre,1955,
59861,Billy Asher,1973,
69119,Garikayi Mutambirwa,1978,
7676,William Atherton,1947,
1192492,Aisha Hinds,1975,
31431,Nigel Terry,1945,
211685,Emilie Ullerup,1984,
83839,Cork Hubbert,1952,2003
43997,Maxence Perrin,1995,
884,Steve Buscemi,1957,
135467,Matt Vogel,1970,
82410,Terry O'Neill,1948,
78589,RuPaul,1960,
21088,Alan Tudyk,1971,
18865,Louis Leterrier,1973,
14069,Vic Tayback,1930,1990
48138,Petrea Burchard,1955,
9603,Sergei M. Eisenstein,1898,1948
35549,Coolio,1963,
65740,Donna Bullock,1955,
172,Michael Winterbottom,1961,
132963,Ben York Jones,1984,
25837,Elisha Cuthbert,1982,
146797,David Villalpando,1959,
266412,Mark Kassen,1971,
39388,Amy Ryan,1969,
325,Eminem,1972,
474199,Alex Ranarivelo,,
113809,Kajal Agarwal,1985,
1739,James Keane,1952,
559457,Steve Agee,1969,
49920,Willow Smith,2000,
7347,Robert Strauss,1913,1975
154694,Alex Black,1989,
65525,Howard McCain,,
8947,Tom Georgeson,1937,
57410,Héctor Jiménez,1973,
101915,Yasuichiro Yamamoto,,
60459,Soren Fulton,1991,
240727,Nick Roux,1990,
60369,Aaron Murphy,1992,
53122,Fran Drescher,1957,
8495,Alice Ghostley,1924,2007
17046,Gary Winick,1961,2011
35063,Sean Bury,1954,
21914,Alex Fong Chung-Sun,1963,
66441,Talulah Riley,1985,
43954,David Grossman,,
8843,Mick Jackson,1943,
78303,Jimmy Kimmel,1967,
69575,Chuck Campbell,1969,
26472,Steve Guttenberg,1958,
18181,David Keith,1954,
18964,Richard Münch,1916,1987
74368,Andrea Libman,1984,
1046489,Richard Bates Jr.,,
151385,Bobby Edner,1988,
13472,Tim Curry,1946,
382,Bob Hoskins,1942,2014
67837,Jacki Weaver,1947,
10487,Dorothy Malone,1925,
1044,Michael Chapman,1935,
527393,Dylan O'Brien,1991,
16623,Don Sherman,1932,2012
67621,Susan Sheridan,1947,
71861,Liliana Mumy,1994,
34737,Pat Fraley,1949,
84423,Conleth Hill,1964,
86923,Caroline Williams,1957,
57824,Garrison Keillor,1942,
2881,Glenn Withrow,1956,
529185,Aharon Keshales,,
1110284,Grant Goodman,2000,
170103,Scott Kraft,1959,
65471,Mimi Kuzyk,1952,
21123,Jase Blankfort,1987,
26853,Michael C. Williams,1973,
119855,Hunter von Leer,1944,
953987,Rudolf Pellar,1923,
203194,Natalie Denise Sperl,1978,
74299,Pixote Hunt,,
29909,Nigel Green,1924,1972
37633,Jean Becker,1933,
61904,Christina Vidal,1981,
36424,LL Cool J,1968,
55833,Mariana Ximenes,1981,
11676,Mark Pellington,1962,
109549,Sridevi Kapoor,1963,
20,Elizabeth Perkins,1960,
85675,Rajkumar Hirani,1962,
20300,Eileen Atkins,1934,
168323,Neil Giuntoli,1959,
39520,Garret Dillahunt,1964,
1829,Carl Steven,1974,2011
14951,Donald Webster,1933,
56411,Glenn Ficarra,,
35865,Hannah Spearritt,1981,
3068,Matt Day,1971,
12052,Gwyneth Paltrow,1972,
70069,Hans Alfredson,1931,
92255,Jane Sibbett,1962,
20779,Gary Sinyor,,
15831,Frank Welker,1946,
57514,Erica Leerhsen,1976,
555890,Raymond Griffith,1895,1957
42386,Billy Mitchell,1965,
27110,Malcolm Stewart,1948,
7683,Wendell Corey,1914,1968
83862,Mercedes Masöhn,1982,
93648,Pablo Rago,1972,
14606,Albert Dupontel,1964,
33412,Alberto Amarilla,1980,
80758,Boris Kodjoe,1973,
41526,Patrick Timsit,1959,
68108,Chris Gartin,1968,
10205,Sigourney Weaver,1949,
81859,Tomomichi Nishimura,1946,
20739,Adam Shankman,1964,
93301,Jun Falkenstein,1969,
26107,Alba Gaïa Kraghede Bellugi,1995,
77304,Zhao Wei,1976,
78110,Scott Adkins,1976,
1139,Florence Pernel,1966,
35194,John Emery,1905,1964
73589,Johnny Whitworth,1975,
16792,Richard Leaf,1967,
46590,Eddie Vedder,1964,
31116,Sunny Johnson,1953,1984
14820,Alan Webb,1906,1982
5151,Beth Grant,1949,
145836,Aimee Teegarden,1989,
586276,Serge Larivière,1957,
572541,Caleb Landry Jones,1989,
482101,Yao Chen,1979,
58552,Burr Steers,1965,
77023,Jack Gilpin,1951,
24388,Claude Piéplu,1923,2006
69036,Christian De Sica,1951,
17088,Ana López Mercado,1981,
61233,Larry Romano,1963,
17941,Domenick Lombardozzi,1976,
139851,Toby Shelton,,
78879,Xu Qing,1969,
64722,John Carl Buechler,,
83437,Pauline Collins,1940,
7190,Tom Mankiewicz,1942,2010
56198,Ari Folman,1962,
74309,Bee Vang,1991,
62854,Akiva Schaffer,1977,
1219297,Brian Unger,1965,
78451,Chuck Patton,,
90000,John Miljan,1892,1960
11671,Bijou Phillips,1980,
12900,Wallace Shawn,1943,
17758,Georgie Nokes,1936,1986
28639,Carmen Electra,1972,
217371,Adam Levine,1979,
4600,Joe Dante,1946,
59442,Peter Barton,1956,
18286,Nona Gaye,1974,
175975,Derek Benfield,1926,2009
990369,Andrew Rannells,1978,
56824,Jaime Pressly,1977,
53862,Kaley Cuoco,1985,
1710,Lee Arenberg,1962,
12044,Predrag Bjelac,1962,
1192920,Denise DuBarry,1956,
6367,Daniel Brocklebank,1979,
8210,Wes Bentley,1978,
33676,Kathleen Robertson,1973,
67716,Philippe Haïm,,
65354,Yang Kuei-mei,1959,
1083453,Masahiro Hosoda,,
63383,Frank Campeau,1864,1943
52044,David Winning,1961,
89024,Ronn Moss,1952,
125611,Jenny Hendrix,1986,
11091,Brett Ratner,1969,
10051,Tobe Hooper,1943,
4977,G. Wood,1886,1954
742,Michael Byrne,1943,
66750,Colin Mochrie,1957,
206169,Jon Schnepp,,
100370,Ryan Northcott,1980,
233278,Martina García,1981,
16896,James Garner,1928,2014
81172,Nicholas Hope,1958,
21848,Regina Taylor,1960,
71041,"""Weird Al"" Yankovic",1959,
36059,Joanna Pacuła,1957,
9054,Mervyn LeRoy,1900,1987
41877,Muriel Robin,1955,
58964,Tim Lacatena,1981,
15917,Stefania Rocca,1971,
939123,Kat Coiro,,
39002,Freda Jackson,1909,1990
303197,George O. Gore II,1981,
33489,Josh Mostel,1946,
26258,Kenneth Cranham,1944,
50088,Lotte Ledl,1930,
36091,Christian Stolte,1962,
119195,Benjamin Rocher,,
4846,Eugene Hutz,1972,
34502,Kellan Lutz,1985,
4785,Jeff Goldblum,1952,
18357,Peter Hewitt,,
33025,Howard C. Hickman,1880,1949
112987,Bernice Liu,1979,
47771,Richard Foronjy,1937,
57130,Todd Phillips,1970,
148618,Brent and Shane Kinsman,1997,
162489,Jake Wood,1972,
166688,Jackie Geary,1977,
5241,Jost Vacano,1934,
964908,Kaycee Stroh,1984,
221553,Anna Walton,1980,
72994,Michael Mosley,1978,
4467,Lars Brygmann,1957,
5312,Hugh O'Conor,1975,
77822,Emma Catherwood,1981,
20329,Takako Fuji,1972,
1550,Edward Van Sloan,1882,1964
131520,Brooklyn Decker,1987,
23841,David Lister,,
57543,Pierre Watrin,,1990
13262,Lou Wagner,1948,
11498,Hattie McDaniel,1895,1952
53198,James Carpinello,1975,
130591,Lisa Haydon,1986,
133790,Michael D. Olmos,1971,
26485,James Belushi,1954,
43202,Antje Traue,1981,
147893,Louise Cliffe,1986,
2092,Paul Lukas,1891,1971
70556,Ken Olandt,1958,
127070,Brian Anthony Wilson,1960,
1220119,Elizabeth Spriggs,1929,2008
17743,Miranda Cosgrove,1993,
65428,Michael Haigney,,
1936,Martin Balsam,1919,1996
65500,Tom Keene,1896,1963
156962,Eric Stonestreet,1971,
106833,Dave Madden,1931,
84895,Kevin Sheridan,1982,
52268,David Schmoeller,1947,
32278,Matt Reeves,1966,
7319,Nicholas Smith,1934,
98953,Jerry Ferrara,1979,
133091,Xavier Lafitte,1974,
822,Avery Brooks,1948,
78576,Scott Thompson,1959,
82579,Kevin Tenney,1955,
9158,Sharon Maguire,,
84762,Kathryn Walker,1943,
24321,Victoria Shaw,1935,1988
1606,Francisco Boira,1971,
34021,Raúl Arévalo,1979,
726,Jack Weston,1924,1996
1002283,Poindexter Yothers,1966,
15418,Joel Polis,1951,
72606,Toshie Negishi,1954,
145543,Damon Lipari,1978,
80135,Rutanya Alda,1942,
80369,Annabelle Apsion,1963,
80579,Robert Z'Dar,1950,
4780,Wolfgang Becker,,
10411,Barry Nelson,1917,2007
92809,Andrew Cassese,1972,
1167724,Gary Alazraki,,
492081,Ryan Ochoa,1996,
10675,Caroline Bliss,1961,
446476,Tommy Knight,1993,
62,Bruce Willis,1955,
55836,José Wilker,1945,2014
930706,Rodney Ascher,,
149876,Laure Marsac,1970,
9069,Bert Lahr,1895,1967
106965,Adam Harrington,1972,
3090,Richard Conte,1910,1975
23694,Hans Christian Blech,1915,1993
31070,Ryan O'Neal,1941,
26959,Samuel Fuller,1912,1997
178630,Kate Fleetwood,1972,
60957,Reggie Jackson,1946,
78046,Mimi Michaels,1983,
78188,Whit Stillman,1952,
135534,Léa Pool,1950,
37586,Ángel Álvarez,1906,
2417,Maurice Bénichou,1943,
44058,Remy Ryan,1984,
1114367,Jenna Berman,1990,
9073,Clara Blandick,1880,1962
47780,Wladimir Klitschko,1976,
1225783,Lindsey Shaw,1989,
6495,Mira Nair,1957,
73016,Debi Derryberry,1967,
44719,Victoria Principal,1950,
92434,Georgina Hale,1943,
52647,Shawn Hatosy,1975,
8896,Barry Pearl,1950,
46921,Michael Jace,1965,
51750,Joey Lawrence,1976,
76819,Bruno Lavaine,,
13938,Michael Lombard,1934,
16378,Mary Harron,1953,
2482,David O'Hara,1965,
65923,Dave Attell,1965,
2251,Hugo Speer,1969,
8258,Ben Johnson,1918,1996
994,Stephen Marcus,1962,
236090,Isao Natsuyagi,1939,2013
56585,Steve-O,1974,
17303,Ali Larter,1976,
95967,William Edmunds,1886,1981
167120,Jennifer Dundas,1971,
1287088,Marti Matulis,1970,
91610,Michael Blieden,,
106121,Noah Keen,1927,
157412,Charles Esten,1965,
36631,Randall Batinkoff,1968,
6780,Vonetta McGee,1945,2010
20405,Brian Posehn,1966,
1009266,Jarrod Bailey,1996,
9996,Sean Whalen,1964,
20671,Assaad Bouab,1980,
151383,John Ducey,1969,
135347,JeeJa Yanin,1984,
17244,Hayden Christensen,1981,
71609,Joachim Trier,1974,
8844,Lawrence Kasdan,1949,
20211,John Getz,1946,
162747,Kathryn Greenwood,1962,
59259,Mark Derwin,1960,
5530,James McAvoy,1979,
62848,Valery M. Ortiz,1984,
12804,Peter Yates,1929,2011
14263,Colin Gordon,1911,1972
101879,Edgar Bergen,1903,1978
105163,David Icke,1952,
17040,Matthew Carey,1980,
387183,Sarah Smyth,1982,
76236,Carla Cassola,1947,
49148,Calista Flockhart,1964,
51989,Jessica Lucas,1985,
58518,Blair Hayes,,
1258702,Sadie Calvano,1997,
93123,Monty Woolley,1888,1963
1357,Christopher Doyle,1952,
67784,Ross Bickell,1947,
2015,William Bakewell,1908,1993
16624,Dennis James,1917,1997
6698,Friedrich von Thun,1942,
6696,Mark Ivanir,1968,
40203,Russell Collins,1897,1965
2778,Dennis Hopper,1936,2010
16183,Gedde Watanabe,1955,
5917,Ernie Barbarash,1947,
7139,Norman Alden,1924,2012
68759,Terry Farrell,1963,
55299,Mark Herman,,
72699,Clare Carey,1967,
34521,Maurice LaMarche,1958,
20380,Paul Jarrett,1979,
70794,Melissa Stribling,1927,1992
7125,Robert Cummings,1910,1990
61357,Geoffrey Sax,,
228968,Emun Elliott,1983,
22312,Venantino Venantini,1930,
19116,Aure Atika,1970,
3414,Tony Giorgio,1923,2012
55792,Cheryl Pollak,1967,
106049,Jennifer Ellison,1983,
33836,Sean O'Bryan,1963,
56357,Jonathan Breck,1965,
95787,Lorna Thayer,1919,2005
12462,Rebecca Pan,1931,
53515,Beatie Edney,1962,
53199,Mark Collie,1956,
88702,J.P. Manoux,1969,
5526,Georgie Henley,1995,
27974,Daniel Tay,1951,
66604,Joe Charbanic,,
13284,Stanley Donen,1924,
17865,Nicole DeHuff,1974,2005
10130,Catherine Kellner,1970,
10692,Michael Pitt,1981,
10593,George Harrison,1943,2001
94815,Louie Psihoyos,,
17236,A.J. Cook,1978,
1910,Caroline Aaron,1952,
72873,Michael Stuhlbarg,1968,
70775,Hal Williams,1938,
14990,Morgan Fairchild,1950,
7487,David Bowie,1947,
100600,Deborah Harmon,1951,
1223735,Daniel Attias,,
21818,Lesley Ann Warren,1946,
126251,Mallory Margel,1987,
202958,Eddie Steeples,1973,
5714,Carlos Saldanha,1965,
110,Viggo Mortensen,1958,
52116,Wendy Raquel Robinson,1967,
151975,Christopher Russell,1983,
120720,Stephen Kramer Glickman,1979,
2451,Alex Norton,1950,
72101,Martin Gero,,
120582,Valerie Bertinelli,1960,
66609,Jonathan Scott-Taylor,1962,
53023,David Gulpilil,1953,
76946,Neil Thompson,,
78856,Leona Anderson,1885,1973
16620,Hulk Hogan,1953,
58272,Scott Innes,1966,
142007,Steve Trenbirth,,
38115,Jean Valmont,1936,
59150,John Keefe,1979,
52365,Cerina Vincent,1979,
28024,Judy Gold,1962,
25934,David Boreanaz,1969,
18308,Steve Barron,1956,
20710,Chiara Mastroianni,1972,
105624,Darwin Joston,1937,1998
202580,Peter Aude,1957,
62001,Dee Wallace,1948,
73381,Matthias Schoenaerts,1977,
5414,Colin Salmon,1962,
38940,Evan Rachel Wood,1987,
3908,Tony Denman,1979,
12998,Nellie Bellflower,1946,
558517,Pawel Szajda,1982,
27539,Lisa Blount,1957,2010
19185,Mario López,1973,
84495,Jess Harnell,1963,
31779,Donald O'Brien,1930,2003
119194,Yannick Dahan,,
29263,Arthur Hoyt,1873,1953
142678,Sumiko Fuji,1945,
111946,Britney Spears,1981,
1030261,Bérénice Marlohe,1979,
143195,Arnd Schimkat,1969,
207,Tom Wilkinson,1948,
40276,Gary Dourdan,1966,
45467,Diane Cilento,1933,2011
2644,Philip Ober,1902,1982
77675,Vera-Ellen,1921,1981
10661,Grace Jones,1948,
105880,LisaRaye McCoy,1966,
19457,Mark Robson,1913,1978
17739,Joey Gaydos Jr.,1991,
76556,Pål Sverre Valheim Hagen,1980,
22214,David Wain,1969,
78147,Elodie Yung,1981,
4463,Klaus Bondam,1963,
37531,Harry Riebauer,1921,1999
14453,James Burke,1886,1968
221018,Dan Stevens,1982,
11148,Joan Allen,1956,
12199,Tamio Ôki,1928,
60953,Erinn Bartlett,1973,
78311,Steve Valentine,1966,
9873,Jack Lord,1920,1998
73095,Greg Manwaring,,
90591,Oren Peli,,
41285,Kirsten Sheridan,1976,
20815,Skye McCole Bartusiak,1992,
225629,Daniel Stewart Sherman,1970,
55322,Nikolai Müllerschön,,
79343,Laura Mennell,1980,
54246,Peter Friedman,1949,
1032,Martin Scorsese,1942,
107791,Kelly Stables,1978,
161932,Jim Rash,1970,
1006770,Betty McDowall,1924,1993
112052,Jennifer Elise Cox,1969,
170185,Gregg Binkley,1963,
75343,Florence Henderson,1934,
6949,John Malkovich,1953,
25340,Emmanuelle Bercot,1967,
4355,Cesar Romero,1907,1994
18558,Jean-Louis Richard,1927,
550623,Akio Ohtsuka,1959,
162323,Terence McGovern,1942,
53280,Tyler Posey,1991,
1055407,Carol Coombs,1935,
11057,Robert Towne,1934,
29433,Lucio Fulci,1927,1996
94353,Ed Lover,1963,
107577,Niklas Hjulström,1962,
52930,Carlos Jacott,1967,
12505,Kasey Rogers,1925,2006
2675,Darren Lynn Bousman,1979,
87099,Martin Marquez,1968,
190405,Amanda Burton,1956,
1610,Javier Cámara,1967,
930707,Colin Trevorrow,,
7004,Paul Sorvino,1939,
225377,Griffin Newman,1989,
105455,Matt McHugh,1894,1971
30212,Harry Carey,1878,1947
82923,Bérénice Bejo,1976,
141775,Kaitlyn Maher,2004,
7419,Brett Favre,1969,
481,Jean Heywood,1921,
6659,Inga Gill,1925,2000
48576,Charles Berling,1958,
3475,David Battley,1935,2003
77210,Matthew Bennett,1968,
67600,Ashley Tisdale,1985,
66524,Noureen DeWulf,1984,
97351,James Taylor,1948,
59260,Ann Cusack,1961,
32203,Stephen Moyer,1969,
63372,Christa Brittany  Allen,1991,
565498,Laura Cayouette,1964,
58105,Natja Brunckhorst,1966,
61894,Gregory Dark,1957,
147695,Thomas Cappelen Malling,,
280489,Giacomo Rizzo,1939,
4353,Peter Lawford,1923,1984
68519,Andrey Zvyagintsev,,
12802,Treva Etienne,1965,
955923,Ginny Tyler,1925,2012
229932,Golshifteh Farahani,1983,
154971,David Rappaport,1951,1990
932533,Stefano Sollima,,
1259762,Emjay Anthony,2003,
43301,Sherry Miller,1950,
93490,Anna Wing,1914,
1280,Don Harvey,1960,
56486,Michael Patrick Carter,1981,
928134,Emma Rayne Lyle,2003,
134673,Andrew W. Walker,1979,
101853,Brian Worth,1914,1978
81160,Belén Fabra,1977,
67289,Eleanor Audley,1905,1991
82143,Lucinda Dryzek,1991,
85931,D. L. Hughley,1963,
1234388,Simon Kassianides,1979,
31007,John Capodice,1941,
30538,Evelyn Varden,1893,1958
58547,Niall Johnson,,
15872,Martyn Burke,1952,
5300,Peter Frechette,1956,
120615,Tom Ford,1961,
12325,Gustaf Gründgens,1899,1963
39654,Sylvia Earle,1935,
825,Stacy Keach,1941,
57298,Anne Parillaud,1960,
85718,Allen Leech,1981,
228714,Ana Girardot,1988,
1155676,Shamari Fears,1980,
19165,Dominique Frot,1962,
209764,Connor Stanhope,1998,
1646,Udo Kier,1944,
54024,Nikolai Kinski,1976,
81850,Duncan Jones,1971,
217587,Leslye Headland,,
8260,Strother Martin,1919,1980
94423,Shantel VanSanten,1985,
38761,Stuart Whitman,1928,
183207,Peter Barkworth,1929,2006
37154,John Magaro,1983,
161912,Suzanne Somers,1946,
153365,Anne Barton,1924,2000
2352,Jean-Jacques Annaud,1943,
4247,Tiffany Limos,1980,
106711,Vince Corazza,1972,
64025,T.J. Lowther,1986,
568531,Allan Rich,1926,
121765,Elaine Stewart,1930,2011
445708,Keith Walker,1935,1996
33810,Luciano Catenacci,1933,1990
20389,Rosa Blasi,1972,
35453,Pierre Morel,1964,
74423,Tricia Helfer,1974,
33316,David Nutter,,
25598,Paul Greengrass,1955,
185296,Charles Maquignon,1965,2012
87328,Akshaye Khanna,1975,
31385,Scot Williams,1972,
22307,Guilaine Londez,1960,
52813,Jimmy Cliff,1948,
352,Dennis Haysbert,1954,
39762,Stefanie Powers,1942,
6345,Edward Lachman,,
6038,Greg Strause,1975,
70899,Tamara Feldman,1980,
1117232,David Fernandez Jr.,1976,
83411,Timothy Scott,1937,1995
36219,Marsha Thomason,1976,
30613,Keith Carradine,1949,
3340,Marie Windsor,1919,2000
24293,Doris Belack,1926,2011
72605,Mitsuko Baisho,1946,
28472,Adam Garcia,1973,
35550,Danny Strong,1974,
1022040,Florencio Amarilla,1935,2012
1369,Bernard Hill,1944,
13141,Roland Manarin,,
36422,Luke Wilson,1971,
44329,Arnd Klawitter,1968,
264,Jorge Salinas,1968,
119154,Dalip Singh Rana,1972,
24880,George Chakiris,1934,
65398,Denise Nicholas,1944,
574149,Stobe Harju,,
1223883,Maurissa Tancharoen,1975,
44881,Arlene Dahl,1928,
2563,George Memmoli,1938,1985
95522,Yolande Bavan,1940,
1178530,Katherine Kamhi,1964,
96554,Mary Mara,1960,
31713,Brían F. O'Byrne,1967,
39389,Titus Welliver,1961,
8830,Henry B. Walthall,1878,1936
544130,Jen Soska,,
2277,Loyd Catlett,1953,
62245,Fred Ewanuick,1971,
77223,Tahmoh Penikett,1975,
3517,Paul Pavel,1920,
9277,John Finn,1952,
995,Vas Blackwood,1961,
227544,Fabiula Nascimento,1978,
13308,Akosua Busia,1966,
54126,Rachel Miner,1980,
36602,Peter Berg,1964,
12901,Erik von Detten,1982,
35884,Andréa Parisy,1935,2014
24896,Stéphane Rousseau,1966,
77948,Selena Gomez,1992,
35826,Siegfried Rauch,1932,
975393,Jose De Vega,1934,1990
80384,Paul Andrew Williams,,
23944,Emma Wiklund,1968,
4969,Lionel Stander,1908,1994
87130,Mark A.Z. Dippé,,
88556,Glenn McQuaid,,
17648,James Purefoy,1964,
182691,Ron Johnson,1973,
11887,Brad Silberling,1963,
113609,Pascal Bourdiaux,,
54782,Mary Beth Hurt,1948,
44059,Jodi Long,1954,
122345,Tommy Campbell,1978,
4783,Sam Neill,1947,
1161752,Ed Sanders,1993,
66075,Sonny Tufts,1911,1970
28869,Mike Realba,1977,
4610,John Landis,1950,
57251,Linden Ashby,1960,
1194876,Nils Whiten,1888,1968
159261,Brent Sexton,1953,
109086,D'Urville Martin,1939,1984
66986,John Franklin,1959,
53215,Pete Michels,,
134610,Marco Soriano,1974,
26851,Heather Donahue,1974,
69395,Bug Hall,1985,
124747,Pierre Coffin,,
114346,Edmond Ardisson,1904,1983
234933,Katie Leung,1987,
77162,Rodrigo García,1959,
56881,Shelley Long,1949,
56359,Lexi Alexander,1974,
8178,Jin Auyeung,1982,
183500,Tricky,1968,
80348,Lorena Gale,1958,2009
34478,Tony Anselmo,1960,
74863,Lauren Montgomery,,
544653,Lionel Steketee,,
